player,playertoi,teamtoi,toi_perc,TOI_QOT,TOI_QOC,game_strength,last_team,all_teams,last_update,team,Pos
KEVIN GRAVEL,6.75,25.2,0.26785714285714285,0.5243007840432246,0.5636634483701772,SH,NSH,NSH,2025-10-15 18:12:13,NSH,D
DANTON HEINEN,74.65,361.46666666666664,0.20651973441534488,0.5241099898354679,0.6086859074639449,SH,PIT,VAN/PIT,2025-10-15 18:12:13,VAN,F
DANTON HEINEN,74.65,361.46666666666664,0.20651973441534488,0.5241099898354679,0.6086859074639449,SH,PIT,VAN/PIT,2025-10-15 18:12:13,PIT,F
MIKAEL PYYHTIA,65.43333333333334,192.13333333333333,0.34056210964607914,0.5240426119318737,0.607605155996247,SH,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
ADAM WILSBY,33.916666666666664,105.75,0.3207249802994484,0.5238141551253972,0.5870889164242709,SH,NSH,NSH,2025-10-15 18:12:13,NSH,D
BRETT HOWDEN,83.36666666666666,261.01666666666665,0.31939212055424304,0.5236352721076646,0.587349881916449,SH,VGK,VGK,2025-10-15 18:12:13,VGK,F
TYLER SEGUIN,12.25,91.2,0.13432017543859648,0.5236106517330186,0.5379530766666767,SH,DAL,DAL,2025-10-15 18:12:13,DAL,F
VASILY PODKOLZIN,59.46666666666667,335.95,0.1770104678275537,0.5235577726021334,0.547696063979239,SH,EDM,EDM,2025-10-15 18:12:13,EDM,F
PEYTON KREBS,43.6,383.46666666666664,0.11369958275382476,0.5235289589460277,0.5438048746214383,SH,BUF,BUF,2025-10-15 18:12:13,BUF,F
MARCO KASPER,44.85,271.21666666666664,0.16536594358753764,0.5235247814062814,0.5808962847153256,SH,DET,DET,2025-10-15 18:12:13,DET,F
RYAN DONATO,3.4,371.21666666666664,0.009159071521573206,0.5234052182681385,0.5235628179679375,SH,CHI,CHI,2025-10-15 18:12:13,CHI,F
KEEGAN KOLESAR,40.1,271.8666666666667,0.1474987739087788,0.5233045775903741,0.5259953889312756,SH,VGK,VGK,2025-10-15 18:12:13,VGK,F
JUSTIN ROBIDAS,0.43333333333333335,8.0,0.05416666666666667,0.5232168696845882,0.38001116248392164,SH,CAR,CAR,2025-10-15 18:12:13,CAR,F
CAM LUND,0.4666666666666667,60.06666666666667,0.00776914539400666,0.5232163867141156,0.5869027062607338,SH,S.J,S.J,2025-10-15 18:12:13,S.J,F
JAKOB PELLETIER,35.63333333333333,195.73333333333332,0.18205040871934605,0.5231315749097617,0.5781221732908434,SH,PHI,CGY/PHI,2025-10-15 18:12:13,PHI,F
JAKOB PELLETIER,35.63333333333333,195.73333333333332,0.18205040871934605,0.5231315749097617,0.5781221732908434,SH,PHI,CGY/PHI,2025-10-15 18:12:13,CGY,F
JOSH BROWN,14.416666666666666,38.95,0.37013264869490803,0.5228785511287387,0.5946457160428928,SH,EDM,EDM,2025-10-15 18:12:13,EDM,D
ALEX TURCOTTE,0.3,315.1166666666667,0.0009520283492886233,0.5225119074786421,0.43363879337075434,SH,L.A,L.A,2025-10-15 18:12:13,L.A,F
FILIP HRONEK,139.15,282.9,0.491869918699187,0.5223421402370888,0.5890399562046069,SH,VAN,VAN,2025-10-15 18:12:13,VAN,D
BROCK FABER,155.65,310.05,0.5020158039025964,0.522314765347058,0.6029864027109468,SH,MIN,MIN,2025-10-15 18:12:13,MIN,D
ADAM BOQVIST,1.7666666666666666,151.85,0.01163428822302711,0.5223048185823983,0.4520211768990303,SH,NYI,FLA/NYI,2025-10-15 18:12:13,FLA,D
ADAM BOQVIST,1.7666666666666666,151.85,0.01163428822302711,0.5223048185823983,0.4520211768990303,SH,NYI,FLA/NYI,2025-10-15 18:12:13,NYI,D
TY DELLANDREA,72.86666666666666,350.68333333333334,0.2077848011026092,0.5221883894360877,0.5848497455595152,SH,S.J,S.J,2025-10-15 18:12:13,S.J,F
ERIK JOHNSON,61.18333333333333,178.43333333333334,0.34289183635344667,0.5220872547571491,0.5992665984102172,SH,COL,PHI/COL,2025-10-15 18:12:13,PHI,D
ERIK JOHNSON,61.18333333333333,178.43333333333334,0.34289183635344667,0.5220872547571491,0.5992665984102172,SH,COL,PHI/COL,2025-10-15 18:12:13,COL,D
MITCHELL CHAFFEE,0.5,267.4,0.0018698578908002991,0.5219752896733645,0.36556711452238655,SH,T.B,T.B,2025-10-15 18:12:13,T.B,F
MATT BENNING,6.883333333333334,52.38333333333333,0.13140311804008908,0.5218968246445918,0.46591662710681436,SH,S.J,S.J,2025-10-15 18:12:13,S.J,D
JACOB BRYSON,45.71666666666667,226.38333333333333,0.20194360597806083,0.5217940269730879,0.5568738903009256,SH,BUF,BUF,2025-10-15 18:12:13,BUF,D
TYLER KLEVEN,19.766666666666666,362.76666666666665,0.05448865202609575,0.5216935953059152,0.5167073623864408,SH,OTT,OTT,2025-10-15 18:12:13,OTT,D
JESPER BOQVIST,94.68333333333334,379.75,0.24933070002194427,0.5216901597801772,0.558310658940199,SH,FLA,FLA,2025-10-15 18:12:13,FLA,F
K'ANDRE MILLER,163.68333333333334,350.68333333333334,0.4667553823487477,0.521605077745151,0.5956643090656834,SH,NYR,NYR,2025-10-15 18:12:13,NYR,D
CUTTER GAUTHIER,8.716666666666667,392.46666666666664,0.022209954136232377,0.5214786397653453,0.5447505681706404,SH,ANA,ANA,2025-10-15 18:12:13,ANA,F
DEVIN SHORE,9.25,220.1,0.04202635165833712,0.5214603967662939,0.5780771939126252,SH,MIN,MIN,2025-10-15 18:12:13,MIN,F
VLADISLAV NAMESTNIKOV,55.75,319.06666666666666,0.17472837442540745,0.5214603889459352,0.5834223600670831,SH,WPG,WPG,2025-10-15 18:12:13,WPG,F
NATHAN BASTIAN,40.31666666666667,274.3666666666667,0.14694447819220022,0.5213785339607272,0.5562249773246444,SH,N.J,N.J,2025-10-15 18:12:13,N.J,F
CONNOR DEWAR,75.58333333333333,202.7,0.37288274954777173,0.5213680963506493,0.5928507754455006,SH,PIT,TOR/PIT,2025-10-15 18:12:13,TOR,F
CONNOR DEWAR,75.58333333333333,202.7,0.37288274954777173,0.5213680963506493,0.5928507754455006,SH,PIT,TOR/PIT,2025-10-15 18:12:13,PIT,F
PARKER FORD,0.6166666666666667,7.25,0.08505747126436781,0.5212776211063286,0.23090340899464262,SH,WPG,WPG,2025-10-15 18:12:13,WPG,F
BOWEN BYRAM,148.38333333333333,387.46666666666664,0.3829576737783895,0.5208832478631537,0.5978210100027798,SH,BUF,BUF,2025-10-15 18:12:13,BUF,D
TOBIAS BJORNFOT,7.2,75.05,0.09593604263824117,0.5208742809420484,0.5038643171968916,SH,FLA,FLA,2025-10-15 18:12:13,FLA,D
NICK SEELER,120.8,286.4166666666667,0.4217631655513529,0.5208623326017444,0.589989047976274,SH,PHI,PHI,2025-10-15 18:12:13,PHI,D
CURTIS LAZAR,43.8,207.98333333333332,0.2105937975799343,0.5208617340291223,0.555111846539573,SH,N.J,N.J,2025-10-15 18:12:13,N.J,F
CHARLIE MCAVOY,82.71666666666667,247.58333333333334,0.3340962638842141,0.5206117904758909,0.5822442707538621,SH,BOS,BOS,2025-10-15 18:12:13,BOS,D
JIRI KULICH,2.3333333333333335,276.1166666666667,0.008450534194483009,0.5200046437331758,0.4803901121693686,SH,BUF,BUF,2025-10-15 18:12:13,BUF,F
NICK SCHMALTZ,37.5,408.0833333333333,0.0918929957116602,0.5198957504713273,0.5175002101101475,SH,UTA,UTA,2025-10-15 18:12:13,UTA,F
MATT GRZELCYK,48.43333333333333,360.81666666666666,0.13423252806134234,0.5196826695008359,0.5762966183025786,SH,PIT,PIT,2025-10-15 18:12:13,PIT,D
MARAT KHUSNUTDINOV,85.85,296.6666666666667,0.28938202247191014,0.5196598348429631,0.6003851327889641,SH,BOS,MIN/BOS,2025-10-15 18:12:13,MIN,F
MARAT KHUSNUTDINOV,85.85,296.6666666666667,0.28938202247191014,0.5196598348429631,0.6003851327889641,SH,BOS,MIN/BOS,2025-10-15 18:12:13,BOS,F
KASPERI KAPANEN,45.333333333333336,274.45,0.16517884253355195,0.519376450227649,0.5479193810353289,SH,EDM,STL/EDM,2025-10-15 18:12:13,EDM,F
KASPERI KAPANEN,45.333333333333336,274.45,0.16517884253355195,0.519376450227649,0.5479193810353289,SH,EDM,STL/EDM,2025-10-15 18:12:13,STL,F
MILES WOOD,20.483333333333334,154.13333333333333,0.13289359861591696,0.5192917066969583,0.5629694097974625,SH,COL,COL,2025-10-15 18:12:13,COL,F
MARK SCHEIFELE,12.116666666666667,332.21666666666664,0.03647218180906035,0.5192745884982309,0.5002734069735403,SH,WPG,WPG,2025-10-15 18:12:13,WPG,F
RYAN SHEA,64.78333333333333,168.06666666666666,0.38546211820706067,0.5192702665671951,0.5698400732990805,SH,PIT,PIT,2025-10-15 18:12:13,PIT,D
BOBBY MCMANN,2.4166666666666665,333.28333333333336,0.007251087663149473,0.5189492113600426,0.41520490349594624,SH,TOR,TOR,2025-10-15 18:12:13,TOR,F
DREW HELLESON,54.266666666666666,270.1333333333333,0.20088845014807502,0.5189470187732379,0.5695271953078582,SH,ANA,ANA,2025-10-15 18:12:13,ANA,D
ZACK OSTAPCHUK,23.433333333333334,261.9,0.08947435407916507,0.5186323641016214,0.5380322858307396,SH,S.J,OTT/S.J,2025-10-15 18:12:13,OTT,F
ZACK OSTAPCHUK,23.433333333333334,261.9,0.08947435407916507,0.5186323641016214,0.5380322858307396,SH,S.J,OTT/S.J,2025-10-15 18:12:13,S.J,F
WILL BORGEN,107.23333333333333,375.1,0.2858793210699369,0.5185424589572174,0.5780259551017377,SH,NYR,SEA/NYR,2025-10-15 18:12:13,NYR,D
WILL BORGEN,107.23333333333333,375.1,0.2858793210699369,0.5185424589572174,0.5780259551017377,SH,NYR,SEA/NYR,2025-10-15 18:12:13,SEA,D
A.J. GREER,39.666666666666664,389.7,0.10178769994012488,0.5181481982941497,0.5403412617977661,SH,FLA,FLA,2025-10-15 18:12:13,FLA,F
JON MERRILL,59.733333333333334,263.25,0.22690724912947136,0.5177962160993748,0.5921932587701341,SH,MIN,MIN,2025-10-15 18:12:13,MIN,D
DMITRY ORLOV,155.53333333333333,380.23333333333335,0.40904707635662313,0.5177354315424432,0.5852079174325677,SH,CAR,CAR,2025-10-15 18:12:13,CAR,D
MATHIEU OLIVIER,73.83333333333333,351.6333333333333,0.20997250924258223,0.5177190260381626,0.5375949608720313,SH,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
RYAN GRAVES,96.5,272.0833333333333,0.3546707503828484,0.5176946860279908,0.5840544767626884,SH,PIT,PIT,2025-10-15 18:12:13,PIT,D
DRAKE BATHERSON,0.85,372.6,0.0022812667740203974,0.5176889277256679,0.43252784444326253,SH,OTT,OTT,2025-10-15 18:12:13,OTT,F
EGOR ZAMULA,39.11666666666667,252.56666666666666,0.15487660023756103,0.5175874711890028,0.5822157348833233,SH,PHI,PHI,2025-10-15 18:12:13,PHI,D
BRETT KULAK,140.53333333333333,335.95,0.41831621769112465,0.5171645889844131,0.5880627445076733,SH,EDM,EDM,2025-10-15 18:12:13,EDM,D
PAVEL DOROFEYEV,0.43333333333333335,271.8666666666667,0.0015939185875429131,0.5170034884802207,0.466496978081872,SH,VGK,VGK,2025-10-15 18:12:13,VGK,F
DENTON MATEYCHUK,39.733333333333334,176.68333333333334,0.2248844448636921,0.5163643519400778,0.5545725329286053,SH,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
PHILLIP DI GIUSEPPE,15.683333333333334,90.91666666666667,0.17250229147571036,0.5163314320399023,0.5346369299992888,SH,VAN,VAN,2025-10-15 18:12:13,VAN,F
ELIAS PETTERSSON,39.68333333333333,310.3333333333333,0.12787325456498388,0.515537011427579,0.5370187543865081,SH,VAN,VAN,2025-10-15 18:12:13,VAN,F
WYATT KAISER,88.98333333333333,254.93333333333334,0.3490455020920502,0.5155230544605613,0.5753842577898587,SH,CHI,CHI,2025-10-15 18:12:13,CHI,D
LOGAN STANLEY,76.85,252.73333333333332,0.3040754418359272,0.5153611733653061,0.6010985892761197,SH,WPG,WPG,2025-10-15 18:12:13,WPG,D
TJ BRODIE,25.316666666666666,266.1166666666667,0.09513371328364752,0.515315718213447,0.5025746888339891,SH,CHI,CHI,2025-10-15 18:12:13,CHI,D
BECK MALENSTYN,109.25,363.75,0.30034364261168384,0.5152792535804563,0.5906600794177735,SH,BUF,BUF,2025-10-15 18:12:13,BUF,F
KIRBY DACH,1.9166666666666667,310.31666666666666,0.0061764863848756645,0.5149527116678162,0.49639415657360525,SH,MTL,MTL,2025-10-15 18:12:13,MTL,F
JORDAN EBERLE,0.5166666666666667,178.13333333333333,0.002900449101796407,0.514901725934537,0.4166362048955936,SH,SEA,SEA,2025-10-15 18:12:13,SEA,F
ZACH BENSON,66.95,348.6,0.19205393000573723,0.5145780063572623,0.5857723168031005,SH,BUF,BUF,2025-10-15 18:12:13,BUF,F
OLLI MAATTA,128.98333333333332,362.68333333333334,0.35563622995266764,0.514509020681613,0.5830014483930296,SH,UTA,DET/UTA,2025-10-15 18:12:13,UTA,D
OLLI MAATTA,128.98333333333332,362.68333333333334,0.35563622995266764,0.514509020681613,0.5830014483930296,SH,UTA,DET/UTA,2025-10-15 18:12:13,DET,D
OSKAR SUNDQVIST,60.583333333333336,248.35,0.24394335950607343,0.5141456700445909,0.6128888732962607,SH,STL,STL,2025-10-15 18:12:13,STL,F
MIKE REILLY,1.35,55.71666666666667,0.024229733772061023,0.51409052575746,0.5495674485251854,SH,NYI,NYI,2025-10-15 18:12:13,NYI,D
JACK MCBAIN,115.63333333333334,408.0833333333333,0.2833571574433327,0.514019159335782,0.6137469022402671,SH,UTA,UTA,2025-10-15 18:12:13,UTA,F
MATT BOLDY,30.85,325.2,0.09486469864698648,0.5137823119477778,0.5775606195840155,SH,MIN,MIN,2025-10-15 18:12:13,MIN,F
CALVIN DE HAAN,42.0,207.28333333333333,0.20262121090295088,0.5135297532543339,0.5638612564565639,SH,NYR,COL/NYR,2025-10-15 18:12:13,COL,D
CALVIN DE HAAN,42.0,207.28333333333333,0.20262121090295088,0.5135297532543339,0.5638612564565639,SH,NYR,COL/NYR,2025-10-15 18:12:13,NYR,D
JONATHAN LEKKERIMAKI,0.016666666666666666,95.76666666666667,0.0001740341106856944,0.5135010646029652,0.484347815793817,SH,VAN,VAN,2025-10-15 18:12:13,VAN,F
KEVIN HAYES,21.666666666666668,275.6666666666667,0.07859733978234583,0.5132748867223951,0.5819890047435934,SH,PIT,PIT,2025-10-15 18:12:13,PIT,F
LIAM OHGREN,0.06666666666666667,93.85,0.0007103534008169064,0.5131519597905931,0.33964653552618573,SH,MIN,MIN,2025-10-15 18:12:13,MIN,F
DYLAN STROME,1.0166666666666666,385.25,0.0026389790179537098,0.5129410101412213,0.3744927446966341,SH,WSH,WSH,2025-10-15 18:12:13,WSH,F
TREVOR VAN RIEMSDYK,127.86666666666666,385.25,0.33190568894657146,0.5128401308918313,0.5467705683433218,SH,WSH,WSH,2025-10-15 18:12:13,WSH,D
MORITZ SEIDER,158.06666666666666,291.8666666666667,0.5415714938328003,0.5126121951495167,0.6165112555703588,SH,DET,DET,2025-10-15 18:12:13,DET,D
TYLER TUCKER,33.483333333333334,131.4,0.25481988838153224,0.5126023847423593,0.6222741359050303,SH,STL,STL,2025-10-15 18:12:13,STL,D
MIKKO RANTANEN,1.1,364.4166666666667,0.0030185227532586326,0.512558614848987,0.44744457668574733,SH,DAL,COL/CAR/DAL,2025-10-15 18:12:13,COL,F
MIKKO RANTANEN,1.1,364.4166666666667,0.0030185227532586326,0.512558614848987,0.44744457668574733,SH,DAL,COL/CAR/DAL,2025-10-15 18:12:13,DAL,F
MIKKO RANTANEN,1.1,364.4166666666667,0.0030185227532586326,0.512558614848987,0.44744457668574733,SH,DAL,COL/CAR/DAL,2025-10-15 18:12:13,CAR,F
SAM RINZEL,13.266666666666667,37.4,0.35472370766488415,0.5124481101127845,0.5830636824372296,SH,CHI,CHI,2025-10-15 18:12:13,CHI,D
JACOB MOVERARE,9.016666666666667,207.51666666666668,0.043450325275078305,0.5123931334459639,0.5365163503284992,SH,L.A,L.A,2025-10-15 18:12:13,L.A,D
PAVEL MINTYUKOV,56.18333333333333,333.9,0.1682639512828192,0.51215702496246,0.5723272759437995,SH,ANA,ANA,2025-10-15 18:12:13,ANA,D
SAMUEL GIRARD,105.01666666666667,296.6,0.35406832996178916,0.5117240864962188,0.5648685857095562,SH,COL,COL,2025-10-15 18:12:13,COL,D
KIRILL KUDRYAVTSEV,2.3833333333333333,11.016666666666667,0.21633888048411498,0.5111301187025664,0.5395382583846083,SH,VAN,VAN,2025-10-15 18:12:13,VAN,D
RYKER EVANS,66.76666666666667,269.03333333333336,0.24817246933465495,0.5110135734888979,0.5427628613369412,SH,SEA,SEA,2025-10-15 18:12:13,SEA,D
PIERRE-LUC DUBOIS,9.55,385.25,0.024789097988319273,0.5109559220410052,0.49504133950201684,SH,WSH,WSH,2025-10-15 18:12:13,WSH,F
JAN RUTTA,94.75,263.85,0.3591055523971954,0.5106888122466849,0.5725909570813981,SH,S.J,S.J,2025-10-15 18:12:13,S.J,D
JOSH MORRISSEY,59.81666666666667,323.78333333333336,0.18474288361558655,0.5104367315674493,0.5703114762049167,SH,WPG,WPG,2025-10-15 18:12:13,WPG,D
LAWSON CROUSE,58.68333333333333,406.0833333333333,0.14451056843833368,0.5102659432965498,0.5498743776442067,SH,UTA,UTA,2025-10-15 18:12:13,UTA,F
TRENT FREDERIC,25.2,285.6333333333333,0.08822499708250671,0.5101799780751322,0.5057935247485713,SH,EDM,BOS/EDM,2025-10-15 18:12:13,BOS,F
TRENT FREDERIC,25.2,285.6333333333333,0.08822499708250671,0.5101799780751322,0.5057935247485713,SH,EDM,BOS/EDM,2025-10-15 18:12:13,EDM,F
BEN JONES,3.216666666666667,93.26666666666667,0.03448892065761258,0.5100556555718051,0.4261404723496442,SH,MIN,MIN,2025-10-15 18:12:13,MIN,F
BEN CHIAROT,138.31666666666666,288.95,0.47868720078444943,0.5099598632686926,0.6275249741207829,SH,DET,DET,2025-10-15 18:12:13,DET,D
HAYDN FLEURY,51.88333333333333,156.9,0.3306777140429148,0.5093663461969862,0.5761854510812945,SH,WPG,WPG,2025-10-15 18:12:13,WPG,D
ZACH BOGOSIAN,142.7,320.51666666666665,0.4452186573761115,0.5093552797565384,0.6079108266799369,SH,MIN,MIN,2025-10-15 18:12:13,MIN,D
VINCE DUNN,9.233333333333333,226.18333333333334,0.04082234175816078,0.5091390737116642,0.5220123219563307,SH,SEA,SEA,2025-10-15 18:12:13,SEA,D
JUSTIN DOWLING,4.783333333333333,246.5,0.01940500338066261,0.5090654306099914,0.524289705480728,SH,N.J,N.J,2025-10-15 18:12:13,N.J,F
JOONA KOPPANEN,20.466666666666665,48.75,0.4198290598290598,0.5089078029405627,0.595195062311946,SH,PIT,PIT,2025-10-15 18:12:13,PIT,F
KARSEN DORWART,1.6166666666666667,23.05,0.07013738250180766,0.5080084348814683,0.6027707019449493,SH,PHI,PHI,2025-10-15 18:12:13,PHI,F
LIAN BICHSEL,17.3,172.63333333333333,0.10021239621548561,0.5075856243636323,0.4672292432074838,SH,DAL,DAL,2025-10-15 18:12:13,DAL,D
JACK JOHNSON,65.78333333333333,147.26666666666668,0.4466953372566772,0.5074644112564156,0.58923342385417,SH,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
WILL CUYLLE,88.36666666666666,402.25,0.21968096125958153,0.5074483728473602,0.5432058256647588,SH,NYR,NYR,2025-10-15 18:12:13,NYR,F
JERE INNALA,0.55,78.11666666666666,0.007040751013441433,0.5073913566527695,0.3527315253981037,SH,COL,COL,2025-10-15 18:12:13,COL,F
NIKO MIKKOLA,138.53333333333333,361.3666666666667,0.38335946868370074,0.5071070645938929,0.5869858293272369,SH,FLA,FLA,2025-10-15 18:12:13,FLA,D
MARIO FERRARO,209.16666666666666,382.71666666666664,0.5465313765622959,0.5069373256314177,0.6125253746943197,SH,S.J,S.J,2025-10-15 18:12:13,S.J,D
ELIAS PETTERSSON(D),8.016666666666667,127.8,0.0627282211789254,0.5068312219011498,0.5472751596627503,SH,VAN,VAN,2025-10-15 18:12:13,VAN,D
SIMON EDVINSSON,120.43333333333334,275.18333333333334,0.4376476288534916,0.5068092589388596,0.591417919600044,SH,DET,DET,2025-10-15 18:12:13,DET,D
DARREN RADDYSH,9.383333333333333,301.96666666666664,0.03107406998564963,0.5067621241637498,0.5136672902632118,SH,T.B,T.B,2025-10-15 18:12:13,T.B,D
FRASER MINTEN,7.85,84.36666666666666,0.0930462267878309,0.5067544785942537,0.6054657648934265,SH,BOS,TOR/BOS,2025-10-15 18:12:13,TOR,F
FRASER MINTEN,7.85,84.36666666666666,0.0930462267878309,0.5067544785942537,0.6054657648934265,SH,BOS,TOR/BOS,2025-10-15 18:12:13,BOS,F
NOAH JUULSEN,81.1,170.88333333333333,0.47459280210670046,0.5067357952901843,0.6107081500883783,SH,VAN,VAN,2025-10-15 18:12:13,VAN,D
PAUL COTTER,4.016666666666667,368.4166666666667,0.010902510744175526,0.5065451599777911,0.5123632175094082,SH,N.J,N.J,2025-10-15 18:12:13,N.J,F
MATT STIENBURG,4.266666666666667,36.266666666666666,0.11764705882352941,0.5065117660533589,0.545629287517263,SH,COL,COL,2025-10-15 18:12:13,COL,F
EVAN BOUCHARD,18.516666666666666,335.95,0.05511732896760431,0.5063937380438533,0.5373746873029074,SH,EDM,EDM,2025-10-15 18:12:13,EDM,D
ADAM FANTILLI,23.166666666666668,351.6333333333333,0.06588302208740165,0.5063763789164415,0.5192450265148152,SH,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
SIDNEY CROSBY,5.466666666666667,357.3333333333333,0.015298507462686567,0.5063713749530177,0.46084678844195043,SH,PIT,PIT,2025-10-15 18:12:13,PIT,F
OWEN TIPPETT,3.5166666666666666,302.6666666666667,0.011618942731277533,0.5061253590303264,0.5874491773933502,SH,PHI,PHI,2025-10-15 18:12:13,PHI,F
BRANDT CLARKE,3.2666666666666666,365.05,0.008948545861297539,0.5060842332508386,0.5463472572436728,SH,L.A,L.A,2025-10-15 18:12:13,L.A,D
NATHAN WALKER,51.36666666666667,262.8833333333333,0.1953971977429785,0.5060233704009461,0.5698840428757725,SH,STL,STL,2025-10-15 18:12:13,STL,F
MARK KASTELIC,14.866666666666667,294.35,0.050506766321272864,0.5059481827003836,0.5166890802691966,SH,BOS,BOS,2025-10-15 18:12:13,BOS,F
JACK AHCAN,1.05,11.183333333333334,0.09388971684053651,0.5058825228090604,0.5169563016402245,SH,COL,COL,2025-10-15 18:12:13,COL,D
RASMUS DAHLIN,50.483333333333334,339.28333333333336,0.14879402662474825,0.5058239232794141,0.5269032476671092,SH,BUF,BUF,2025-10-15 18:12:13,BUF,D
ANTHONY BEAUVILLIER,18.133333333333333,356.31666666666666,0.050891061321857896,0.5056308710561114,0.5720196268522361,SH,WSH,PIT/WSH,2025-10-15 18:12:13,PIT,F
ANTHONY BEAUVILLIER,18.133333333333333,356.31666666666666,0.050891061321857896,0.5056308710561114,0.5720196268522361,SH,WSH,PIT/WSH,2025-10-15 18:12:13,WSH,F
BRETT PESCE,152.78333333333333,336.43333333333334,0.45412662241157237,0.5055934631911687,0.5691200619180422,SH,N.J,N.J,2025-10-15 18:12:13,N.J,D
MICHAEL KESSELRING,34.8,408.0833333333333,0.08527670002042066,0.5055308066742229,0.5762073069472323,SH,UTA,UTA,2025-10-15 18:12:13,UTA,D
CONNOR MACKEY,2.4166666666666665,8.0,0.3020833333333333,0.5055163687750885,0.5055368745109433,SH,NYR,NYR,2025-10-15 18:12:13,NYR,D
VINCENT DESHARNAIS,74.4,235.03333333333333,0.3165508438519359,0.5054660909672214,0.5819350998509055,SH,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,VAN,D
VINCENT DESHARNAIS,74.4,235.03333333333333,0.3165508438519359,0.5054660909672214,0.5819350998509055,SH,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,PIT,D
VINCENT DESHARNAIS,74.4,235.03333333333333,0.3165508438519359,0.5054660909672214,0.5819350998509055,SH,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,S.J,D
DMITRY KULIKOV,138.51666666666668,345.25,0.4012068549360367,0.5046824863146157,0.590639503957763,SH,FLA,FLA,2025-10-15 18:12:13,FLA,D
MARCUS JOHANSSON,7.95,279.5,0.02844364937388193,0.5045228753574537,0.5273431212243737,SH,MIN,MIN,2025-10-15 18:12:13,MIN,F
SAM CARRICK,91.83333333333333,394.05,0.23304995135981052,0.5042417017843986,0.5411150495496317,SH,NYR,NYR,2025-10-15 18:12:13,NYR,F
TOMAS NOSEK,60.53333333333333,294.6333333333333,0.20545310555492702,0.5041849889448048,0.5337492023925238,SH,FLA,FLA,2025-10-15 18:12:13,FLA,F
MATHIEU JOSEPH,54.28333333333333,217.68333333333334,0.24936834851849016,0.5040661528425313,0.581306167151274,SH,STL,STL,2025-10-15 18:12:13,STL,F
CONOR TIMMINS,112.41666666666667,319.05,0.3523481168050985,0.5038978037069481,0.5832630264276556,SH,PIT,TOR/PIT,2025-10-15 18:12:13,TOR,D
CONOR TIMMINS,112.41666666666667,319.05,0.3523481168050985,0.5038978037069481,0.5832630264276556,SH,PIT,TOR/PIT,2025-10-15 18:12:13,PIT,D
ERIK KARLSSON,63.516666666666666,360.81666666666666,0.17603584461176036,0.5038320588286603,0.5834249386250365,SH,PIT,PIT,2025-10-15 18:12:13,PIT,D
VINNI LETTIERI,0.03333333333333333,109.16666666666667,0.0003053435114503817,0.5037459322012832,0.3717327196676512,SH,BOS,BOS,2025-10-15 18:12:13,BOS,F
OLIVER EKMAN-LARSSON,81.9,359.26666666666665,0.22796437186862126,0.5027685593838993,0.5843063149520991,SH,TOR,TOR,2025-10-15 18:12:13,TOR,D
MAX DOMI,0.9166666666666666,332.28333333333336,0.0027586898731002656,0.5020610536029587,0.5341801391428284,SH,TOR,TOR,2025-10-15 18:12:13,TOR,F
LUKE HUGHES,26.816666666666666,335.76666666666665,0.0798669711108905,0.5018917713034877,0.5562154741730048,SH,N.J,N.J,2025-10-15 18:12:13,N.J,D
JEFF PETRY,50.05,186.26666666666668,0.2687007874015748,0.5015195417850346,0.5850744491630421,SH,DET,DET,2025-10-15 18:12:13,DET,D
NAZEM KADRI,5.666666666666667,368.4,0.015381831342743395,0.5014665615607348,0.42357958876265855,SH,CGY,CGY,2025-10-15 18:12:13,CGY,F
KYLE CONNOR,64.83333333333333,332.21666666666664,0.19515376511312899,0.5013065613144236,0.5470238479119074,SH,WPG,WPG,2025-10-15 18:12:13,WPG,F
MARK FRIEDMAN,1.75,23.216666666666665,0.07537688442211055,0.5011795733862544,0.5196111348571638,SH,VAN,VAN,2025-10-15 18:12:13,VAN,D
JONAS SIEGENTHALER,107.11666666666666,253.7,0.4222178425962423,0.500735709925683,0.5715298849232778,SH,N.J,N.J,2025-10-15 18:12:13,N.J,D
PHILIPPE MYERS,36.75,159.5,0.2304075235109718,0.49977984438907186,0.5640060104089708,SH,TOR,TOR,2025-10-15 18:12:13,TOR,D
RYAN SUTER,160.16666666666666,305.28333333333336,0.5246492329529945,0.49970701167272935,0.6161695758574489,SH,STL,STL,2025-10-15 18:12:13,STL,D
GRANT HUTTON,11.066666666666666,48.68333333333333,0.22731941116056145,0.4996886680170636,0.5881222365182958,SH,NYI,NYI,2025-10-15 18:12:13,NYI,D
RODRIGO ABOLS,0.18333333333333332,83.86666666666666,0.0021860095389507153,0.4996198479593766,0.3852793871610769,SH,PHI,PHI,2025-10-15 18:12:13,PHI,F
WILLIAM CARRIER,13.0,223.65,0.058126536999776435,0.49915813199483566,0.46848012058003713,SH,CAR,CAR,2025-10-15 18:12:13,CAR,F
